tenure,MonthlyCharges,TotalCharges,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,InternetService_No,tenure_monthly_charges_interaction,total_extra_services,avg_monthly_cost_per_tenure,risk_score,has_security_services,fiber_elec_check_risk,Contract_One year,SeniorCitizen,PaperlessBilling_Yes,OnlineSecurity_Yes,TechSupport_Yes,PhoneService_Yes,MultipleLines_Yes,OnlineBackup_Yes,Dependents_Yes,DeviceProtection_Yes,StreamingTV_Yes,StreamingMovies_Yes,monthly_log,total_log,monthly_sq,family_flag,monthly_charge_per_contract_year,senior_fiber_customer,high_charge_elec_check_risk,Churn
70,72.95,5265.55,0,1,0,0,5106.5,4,1.0421428422551022,0.0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,4.303389189156809,8.569130778202858,5321.7025,0,36.47498176250912,0,0.0,0
10,73.55,693.3,0,0,0,0,735.5,4,7.354999264500074,7.354999264500074,1,0,1,0,0,1,1,1,1,0,1,1,0,1,4.311470041210748,6.542904143759228,5409.6025,0,73.54992645007356,0,0.0,0
72,84.3,5997.1,0,1,0,0,6069.599999999999,5,1.1708333170717595,0.0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,4.446174454497633,8.69919803139405,7106.49,0,42.14997892501054,0,0.0,0
49,78.0,3824.2,0,0,0,0,3822.0,4,1.5918367022074142,1.5918367022074142,1,0,1,0,0,0,0,1,0,1,1,1,1,1,4.3694478524670215,8.249366032475388,6084.0,1,77.999922000078,0,0.0,0
54,72.1,3886.05,0,0,0,0,3893.3999999999996,3,1.335185160459534,1.335185160459534,1,0,1,1,0,0,1,1,1,1,0,0,1,0,4.291828366755733,8.26540579416028,5198.409999999999,0,72.0999279000721,0,0.0,0
71,106.75,7283.25,1,1,0,0,7579.25,5,1.50352110558421,0.0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,4.6798137289838575,8.893469762059727,11395.5625,0,53.37497331251334,0,0.0,0
22,19.25,412.55,0,0,0,1,423.5,0,0.8749999602272744,0.8749999602272744,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.0081547935525483,6.024778426137916,370.5625,0,19.24998075001925,0,0.0,0
50,20.55,1070.25,0,1,0,1,1027.5,0,0.4109999917800002,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.070375816549757,6.97658146991199,422.3025,1,10.274994862502568,0,0.0,0
43,20.0,817.95,0,0,0,1,860.0,0,0.4651162682531101,0.4651162682531101,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.044522437723423,6.708023031928389,400.0,1,19.999980000020003,0,0.0,0
45,24.65,1171.3,0,1,0,1,1109.25,0,0.5477777656049385,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3.2445435716167785,7.066722910077782,607.6225,1,12.32499383750308,0,0.0,0
64,103.5,6548.65,1,0,0,0,6624.0,4,1.6171874747314459,1.6171874747314459,1,0,0,1,1,1,0,1,1,1,0,0,1,1,4.6491870714048655,8.787166892087088,10712.25,0,103500000.0,1,0.0,0
23,23.85,625.65,0,1,0,1,548.5500000000001,0,1.0369564766540662,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.2128577525426376,6.440388171057531,568.8225000000001,1,11.924994037502982,0,0.0,0
68,25.8,1911.5,0,1,0,1,1754.4,0,0.3794117591262977,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.288401887516811,7.556166565700691,665.64,0,12.899993550003224,0,0.0,0
1,70.85,70.85,1,0,1,0,70.85,0,70.84992915007085,70.84992915007085,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4.274580612525034,4.274580612525034,5019.722499999999,0,70850000.0,0,70.85,1
2,69.8,134.7,1,0,0,0,139.6,0,34.89998255000872,34.89998255000872,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.259859000699674,4.9104465668408235,4872.04,0,69800000.0,0,0.0,1
26,59.45,1507.0,0,0,0,0,1545.7,2,2.286538373594678,2.286538373594678,1,0,1,0,0,0,1,1,0,0,0,0,1,0,4.101816577060802,7.318539548567902,3534.3025000000002,0,59.44994055005946,0,0.0,0
55,54.55,2978.3,0,0,0,0,3000.25,4,0.9918181637851243,0.9918181637851243,1,0,0,0,1,0,1,0,0,0,0,1,1,1,4.017283516085639,7.999443652577423,2975.7025,0,54550000.0,0,0.0,1
14,20.05,299.3,0,0,1,1,280.7,0,1.4321427548469463,1.4321427548469463,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0469005601283903,5.7047819749892845,402.00250000000005,0,20050000.0,0,20.05,0
71,82.55,5832.65,0,1,1,0,5861.05,5,1.1626760399623093,0.0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,4.425445255041403,8.671398155484365,6814.5025,0,41.274979362510315,0,82.55,0
64,81.25,5567.55,0,0,1,0,5200.0,5,1.2695312301635746,1.2695312301635746,1,0,1,0,0,1,1,1,1,1,0,1,1,0,4.409763389645481,8.62488997587159,6601.5625,0,81.24991875008125,0,81.25,0
7,70.75,450.8,0,0,0,0,495.25,3,10.107141413265513,10.107141413265513,1,0,0,0,1,0,1,1,0,0,0,0,1,1,4.273187854639731,6.113239604033903,5005.5625,0,70750000.0,0,0.0,1
57,74.3,4166.35,0,1,0,0,4235.099999999999,5,1.30350874906125,0.0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,4.321480134805848,8.335035621175752,5520.49,0,37.14998142500929,0,0.0,0
13,94.1,1215.6,1,0,1,0,1223.3,3,7.238460981656847,7.238460981656847,1,1,0,0,0,0,0,1,1,1,0,1,1,0,4.554928969551344,7.103815361886605,8854.81,0,94100000.0,0,94.1,1
3,29.7,91.7,0,0,0,0,89.1,1,9.899996700001099,9.899996700001099,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.4242626545931514,4.529368472571809,882.0899999999999,1,29700000.0,0,0.0,1
72,109.7,7898.45,1,1,0,0,7898.400000000001,5,1.523611089949846,0.0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,4.706823839714591,8.974548415778346,12034.09,0,54.84997257501371,1,0.0,0
40,96.35,3915.4,1,0,0,0,3854.0,3,2.4087499397812517,2.4087499397812517,1,0,0,0,1,0,0,1,1,1,1,1,1,0,4.578312731818208,8.272928143479916,9283.322499999998,1,96350000.0,0,0.0,0
14,66.6,979.5,0,0,0,0,932.3999999999999,2,4.757142517346963,4.757142517346963,1,0,0,0,1,0,1,1,1,0,0,0,1,0,4.213607983048918,6.888062645636401,4435.5599999999995,0,66600000.0,0,0.0,0
2,44.5,90.05,0,0,1,0,89.0,0,22.24998887500556,22.24998887500556,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.817712325956905,4.511408806173617,1980.25,1,44500000.0,0,44.5,0
66,110.9,7432.05,1,0,0,0,7319.400000000001,5,1.680303004843894,1.680303004843894,1,0,1,1,0,0,1,1,1,1,0,1,1,1,4.717605615317879,8.913691551461717,12298.810000000001,0,110.89988910011091,1,0.0,1
38,105.0,4026.4,1,0,1,0,3990.0,4,2.763157822022163,2.763157822022163,1,1,0,0,1,0,1,1,1,0,0,1,1,1,4.663439094112067,8.300876285444305,11025.0,0,105000000.0,0,105.0,1
1,25.3,25.3,0,0,1,0,25.3,0,25.299974700025302,25.299974700025302,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.269568939183719,3.269568939183719,640.09,0,25300000.0,0,25.3,1
22,55.15,1193.05,0,0,0,0,1213.3,2,2.506818067871906,2.506818067871906,1,0,1,0,1,0,1,1,0,1,0,0,0,0,4.0280266811844525,7.085106169122671,3041.5225,0,55.14994485005516,0,0.0,1
5,80.1,398.55,1,0,0,0,400.5,1,16.01999679600064,16.01999679600064,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4.395682961121367,5.990338913820472,6416.009999999999,0,80100000.0,0,0.0,0
29,69.05,1958.45,0,0,0,0,2002.4499999999998,3,2.381034400653986,2.381034400653986,1,0,1,0,0,1,1,1,1,0,1,0,1,0,4.249209272783016,7.580419100600682,4767.902499999999,1,69.04993095006905,0,0.0,0
1,69.9,69.9,1,0,0,0,69.9,0,69.89993010006991,69.89993010006991,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.2612704335380815,4.2612704335380815,4886.010000000001,1,69900000.00000001,0,0.0,1
3,20.4,63.15,0,0,0,1,61.199999999999996,0,6.799997733334088,6.799997733334088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0633909220278057,4.161224091061645,416.15999999999997,0,20400000.0,0,0.0,0
71,19.7,1301.1,0,1,0,1,1398.7,0,0.27746478482443965,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0301337002713233,7.171733624734682,388.09,1,9.849995075002461,0,0.0,0
9,50.1,484.05,0,0,1,0,450.90000000000003,1,5.5666660481482175,5.5666660481482175,0,0,0,0,1,0,0,1,0,1,1,0,0,0,3.933784497209659,6.184251978407293,2510.01,0,50100000.0,0,50.1,0
43,101.4,4528.0,1,0,1,0,4360.2,3,2.3581394800432682,2.3581394800432682,0,1,0,0,1,0,0,1,1,1,0,0,1,1,4.628886712605407,8.418256443556213,10281.960000000001,0,101400000.00000001,0,101.4,1
48,83.45,3887.85,0,0,0,0,4005.6000000000004,5,1.7385416304470496,1.7385416304470496,1,0,1,0,1,1,0,1,1,1,0,1,1,1,4.436159643253809,8.265868763085331,6963.9025,0,83.44991655008346,0,0.0,0
26,86.65,2208.75,1,0,0,0,2252.9,2,3.3326921795118394,3.3326921795118394,1,0,0,0,1,1,0,1,1,1,0,0,0,0,4.473351611367244,7.700634665941057,7508.222500000001,0,86650000.00000001,0,0.0,0
9,20.15,238.15,0,0,0,1,181.35,0,2.2388886401234847,2.2388886401234847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.051639905492287,5.477090970126306,406.0224999999999,0,20150000.0,0,0.0,0
1,80.8,80.8,1,0,1,0,80.8,1,80.79991920008081,80.79991920008081,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4.404277243608702,4.404277243608702,6528.639999999999,0,80800000.0,0,80.8,1
46,19.4,958.15,0,1,0,1,892.4,0,0.42173912126654084,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0155349008501706,6.866047475582347,376.35999999999996,1,9.699995150002424,0,0.0,0
2,62.05,118.3,0,0,0,0,124.1,1,31.02498448750775,31.02498448750775,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.143928062410929,4.78164132910387,3850.2025,0,62050000.0,0,0.0,1
1,76.45,76.45,1,0,1,0,76.45,0,76.44992355007646,76.44992355007646,0,1,0,1,1,0,0,1,1,0,0,0,0,0,4.349632566862877,4.349632566862877,5844.602500000001,0,76450000.0,1,76.45,1
64,60.05,3845.45,0,1,0,0,3843.2,5,0.9382812353393557,0.0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,4.111693200556713,8.2549059239844,3606.0024999999996,1,30.0249849875075,0,0.0,0
12,91.3,1094.5,1,0,1,0,1095.6,2,7.608332699305609,7.608332699305609,0,1,0,1,1,0,0,1,1,1,0,0,1,0,4.525044141508807,6.998966159035521,8335.689999999999,0,91300000.0,1,91.3,1
6,95.75,573.75,1,0,1,0,574.5,3,15.958330673611554,15.958330673611554,1,1,0,1,1,0,0,1,0,0,0,1,1,1,4.572130331909891,6.353935163643291,9168.0625,0,95750000.0,1,95.75,1
59,20.35,1267.0,0,0,0,1,1200.65,0,0.344915248391267,0.344915248391267,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0610517396746335,7.145196134997171,414.12250000000006,0,20.34997965002035,0,0.0,0
7,94.05,633.45,1,0,0,0,658.35,3,13.435712366326804,13.435712366326804,0,0,1,0,1,0,0,1,0,1,0,0,1,1,4.554403068934438,6.452758481842924,8845.4025,0,94.04990595009406,0,0.0,0
72,84.1,6129.65,0,1,0,0,6055.2,5,1.168055539332562,0.0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,4.443827035579329,8.72105605919792,7072.8099999999995,0,42.049978975010504,0,0.0,0
16,78.75,1218.25,1,0,1,0,1260.0,1,4.921874692382832,4.921874692382832,0,1,0,1,1,0,0,1,0,0,0,0,0,1,4.378896741664954,7.105991194590162,6201.5625,0,78750000.0,1,78.75,0
25,55.55,1405.3,0,0,0,0,1388.75,1,2.2219999111200033,2.2219999111200033,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4.03512520256213,7.248717420876202,3085.8025,0,55550000.0,0,0.0,0
34,62.65,2274.9,0,0,1,0,2130.1,3,1.8426470046280294,1.8426470046280294,1,0,0,0,0,1,1,1,1,1,0,0,0,0,4.153399325003416,7.7301308575498675,3925.0225,0,62650000.0,0,62.65,1
1,74.5,74.5,1,0,1,0,74.5,0,74.49992550007451,74.49992550007451,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4.324132656254979,4.324132656254979,5550.25,0,74500000.0,0,74.5,1
10,102.1,1068.85,1,0,0,0,1021.0,4,10.209998979000103,10.209998979000103,1,0,0,0,1,0,0,1,1,1,1,1,1,1,4.635699391022914,6.97527373071296,10424.409999999998,1,102100000.0,0,0.0,1
24,20.1,533.9,0,0,0,1,482.40000000000003,0,0.8374999651041681,0.8374999651041681,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0492730404820207,6.282079813537204,404.01000000000005,0,20.099979900020102,0,0.0,0
10,70.3,676.15,0,0,1,0,703.0,3,7.029999297000071,7.029999297000071,1,0,1,0,0,1,0,1,1,1,1,0,1,0,4.26689632742025,6.51789281410138,4942.089999999999,1,70.29992970007031,0,70.3,0
69,53.65,3804.4,0,0,0,0,3701.85,2,0.777536220615417,0.777536220615417,1,0,1,0,1,1,0,1,0,1,0,0,0,0,4.000949214622548,8.2441763896063,2878.3224999999998,0,53.64994635005365,0,0.0,0
57,20.75,1118.8,0,1,0,1,1182.75,0,0.3640350813327179,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.079613757534693,7.020905376914793,430.5625,0,10.374994812502592,0,0.0,0
50,103.4,5236.4,1,0,0,0,5170.0,5,2.067999958640001,2.067999958640001,1,0,1,0,1,0,1,1,0,1,1,1,1,1,4.648229675448539,8.56358047096936,10691.560000000001,1,103.39989660010342,0,0.0,0
28,50.8,1386.8,0,0,0,0,1422.3999999999999,4,1.814285649489798,1.814285649489798,1,0,1,0,0,1,1,0,0,0,1,1,1,0,3.9473901492654373,7.235475038465449,2580.64,1,50.799949200050804,0,0.0,0
16,50.15,762.25,0,0,1,0,802.4,1,3.1343748041015744,3.1343748041015744,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3.9347624923976356,6.6375856316149875,2515.0225,0,50150000.0,0,50.15,1
25,79.0,1902.0,0,0,0,0,1975.0,5,3.159999873600005,3.159999873600005,1,0,0,0,1,1,1,1,0,1,0,0,1,1,4.382026634673881,7.551186867296149,6241.0,0,79000000.0,0,0.0,0
3,74.6,239.05,1,0,0,0,223.79999999999998,1,24.86665837778054,24.86665837778054,0,0,0,1,1,0,0,1,0,1,0,0,0,0,4.3254562831854875,5.48084723497695,5565.159999999999,0,74600000.0,1,0.0,0
61,96.5,5673.7,1,0,0,0,5886.5,2,1.5819671871808658,1.5819671871808658,0,0,1,0,1,0,0,1,1,0,0,0,1,1,4.579852378003801,8.643772977516159,9312.25,0,96.49990350009651,0,0.0,0
2,20.1,39.8,0,0,0,1,40.2,0,10.049994975002512,10.049994975002512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0492730404820207,3.708682081410116,404.01000000000005,0,20100000.000000004,0,0.0,0
51,19.4,997.75,0,0,0,1,989.4,0,0.3803921494040755,0.3803921494040755,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.0155349008501706,6.906504497080484,376.35999999999996,1,19.3999806000194,0,0.0,0
71,77.55,5574.35,0,1,0,0,5506.05,4,1.0922535057429084,0.0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,4.36373536470163,8.62611037462678,6014.0025,1,38.77498061250969,0,0.0,0
20,20.05,406.05,0,0,0,1,401.0,0,1.0024999498750025,1.0024999498750025,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0469005601283903,6.008936028019987,402.00250000000005,1,20050000.0,0,0.0,0
6,19.85,138.85,0,0,0,1,119.10000000000001,0,3.3083327819445363,3.3083327819445363,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0373539482448106,4.940570419647969,394.02250000000004,1,19850000.000000004,0,0.0,0
6,20.2,123.65,0,0,0,1,121.19999999999999,0,3.366666105555649,3.366666105555649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.054001181677967,4.825509809969567,408.03999999999996,0,20200000.0,0,0.0,0
29,67.45,1801.1,0,0,0,0,1956.0500000000002,3,2.32586198876338,2.32586198876338,1,0,0,0,0,1,1,1,1,1,0,0,0,0,4.226103551734458,7.4967079305242255,4549.5025000000005,0,67450000.0,0,0.0,0
36,18.55,689.0,0,1,0,1,667.8000000000001,0,0.5152777634645066,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.972975286431375,6.536691597591305,344.1025,0,9.274995362502318,0,0.0,0
28,29.75,790.7,0,0,0,0,833.0,1,1.0624999620535727,1.0624999620535727,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.4258899942525267,6.674182532177388,885.0625,0,29750000.0,0,0.0,0
7,86.5,582.5,1,0,1,0,605.5,1,12.357141091836986,12.357141091836986,0,1,0,0,1,0,0,1,1,0,0,0,1,0,4.471638793363569,6.3690444517266105,7482.25,0,86500000.0,0,86.5,1
63,24.2,1618.2,0,1,0,1,1524.6,0,0.3841269780297305,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.2268439945173775,7.389687479093147,585.64,0,12.099993950003023,0,0.0,0
48,23.55,1173.35,0,1,0,1,1130.4,0,0.4906249897786461,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.2007118542405295,7.068470082022033,554.6025000000001,1,11.774994112502943,0,0.0,0
49,20.45,900.9,0,0,0,1,1002.05,0,0.41734693025822595,0.41734693025822595,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.065724645374026,6.804503649171663,418.2025,0,20.44997955002045,0,0.0,0
27,81.45,2122.05,1,0,1,0,2199.15,1,3.0166665549382756,3.0166665549382756,0,1,0,1,1,0,0,1,1,1,0,0,0,0,4.412192049005608,7.660609013003878,6634.102500000001,0,81450000.0,1,81.45,1
72,92.3,6719.9,0,1,0,0,6645.599999999999,6,1.2819444266396607,0.0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,4.535820107853298,8.812977353120994,8519.289999999999,0,46.149976925011536,0,0.0,0
1,69.15,69.15,1,0,1,0,69.15,0,69.14993085006917,69.14993085006917,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4.25063580654847,4.25063580654847,4781.722500000001,0,69150000.00000001,0,69.15,1
72,53.65,3784.0,0,1,0,0,3862.7999999999997,4,0.7451388785397378,0.0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,4.000949214622548,8.23880116587155,2878.3224999999998,1,26.824986587506704,0,0.0,0
47,39.65,1798.65,0,0,0,0,1863.55,3,0.8436170033272978,0.8436170033272978,1,0,1,0,0,1,1,0,0,1,0,0,0,0,3.7049988359938197,7.49534748053304,1572.1225,0,39.64996035003965,0,0.0,0
1,54.65,54.65,0,0,1,0,54.65,1,54.64994535005465,54.64994535005465,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4.019082077721554,4.019082077721554,2986.6225,0,54650000.0,0,54.65,0
36,104.8,3886.45,1,0,0,0,3772.7999999999997,4,2.911111030246916,2.911111030246916,1,0,1,0,1,0,0,1,1,1,0,1,1,1,4.661550519424199,8.265508694668442,10983.039999999999,0,104.7998952001048,0,0.0,0
43,29.3,1224.05,0,0,0,0,1259.9,1,0.6813953329908062,0.6813953329908062,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.4111477125153233,7.110736938472394,858.49,1,29300000.000000004,0,0.0,0
27,83.85,2310.2,0,0,1,0,2263.95,5,3.1055554405349834,3.1055554405349834,1,0,0,1,0,0,1,1,1,1,0,1,1,1,4.440884991680235,7.745522149152025,7030.822499999999,0,83850000.0,0,83.85,0
9,79.55,723.4,1,0,1,0,715.9499999999999,1,8.838887906790234,8.838887906790234,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4.388878109622984,6.585343726009258,6328.202499999999,0,79550000.0,0,79.55,1
38,103.65,3988.5,1,0,1,0,3938.7000000000003,4,2.727631507167592,2.727631507167592,1,1,0,0,1,0,1,1,1,0,0,1,1,1,4.650621448892009,8.291421188748336,10743.322500000002,0,103650000.00000001,0,103.65,0
35,99.05,3554.6,1,0,1,0,3466.75,3,2.8299999191428595,2.8299999191428595,1,1,0,1,1,1,0,1,1,0,0,0,1,1,4.605670061029742,8.17627910436752,9810.9025,0,99050000.0,1,99.05,0
0,73.35,2283.3004408418656,0,1,0,0,0.0,4,73350000.0,0.0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,4.308783672906164,7.733815103649532,5380.222499999999,1,36.67498166250916,0,0.0,0
59,100.05,6034.85,1,1,0,0,5902.95,4,1.6957626831226664,0.0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,4.61561544384963,8.70547196868432,10010.002499999999,0,50.0249749875125,0,0.0,0
27,20.35,531.6,0,1,0,1,549.45,0,0.7537036757887527,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0610517396746335,6.277770673379832,414.12250000000006,0,10.174994912502545,0,0.0,0
2,43.95,85.1,0,0,1,0,87.9,0,21.974989012505493,21.974989012505493,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.8055507609176296,4.455509411433685,1931.6025000000002,0,43950000.00000001,0,43.95,0
7,23.5,173.0,0,0,0,1,164.5,0,3.3571423775510887,3.3571423775510887,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.1986731175506815,5.159055299214529,552.25,0,23500000.0,0,0.0,0
36,70.7,2511.95,0,0,0,0,2545.2000000000003,3,1.9638888343364216,1.9638888343364216,1,0,1,0,1,0,1,1,1,1,0,0,0,1,4.272490747605575,7.829212640807651,4998.490000000001,0,70.6999293000707,0,0.0,0
41,94.3,3893.6,1,0,0,0,3866.2999999999997,3,2.2999999439024403,2.2999999439024403,1,0,0,0,1,1,0,1,1,1,1,0,1,0,4.557029810660157,8.267346257267478,8892.49,1,94300000.0,0,0.0,0
13,29.15,357.15,0,0,1,0,378.95,1,2.2423075198224987,2.2423075198224987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4061849231731944,5.88095189306046,849.7225,0,29150000.0,0,29.15,0
19,20.85,467.5,0,1,0,1,396.15000000000003,0,1.097368363296402,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.084200921541599,6.149536101678477,434.7225000000001,0,10.424994787502607,0,0.0,0
60,37.7,2288.7,0,1,0,0,2262.0,3,0.6283333228611113,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,3.655839600035736,7.736176083599651,1421.2900000000002,0,18.849990575004714,0,0.0,0
48,95.5,4627.85,1,1,0,0,4584.0,4,1.9895832918836815,0.0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,4.56954300834494,8.440063736099237,9120.25,0,47.74997612501193,0,0.0,1
3,91.05,289.1,1,0,1,0,273.15,2,30.349989883336704,30.349989883336704,1,1,0,1,0,0,0,1,1,0,0,1,1,0,4.522331907679087,5.670225691127358,8290.102499999999,0,91050000.0,1,91.05,1
69,92.45,6460.55,1,1,0,0,6379.05,3,1.339855053045579,0.0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,4.537426533901572,8.773624506076604,8547.0025,0,46.22497688751155,0,0.0,0
43,44.15,1931.3,0,0,1,0,1898.45,3,1.0267441621687405,1.0267441621687405,1,0,1,0,0,0,1,0,0,0,0,1,0,1,3.8099902798629945,7.566466282220954,1949.2224999999999,0,44.14995585004415,0,44.15,0
11,36.05,402.6,0,0,0,0,396.54999999999995,2,3.27727242933887,3.27727242933887,1,0,1,0,1,1,1,0,0,0,1,0,0,0,3.6122683517420957,6.000424288479454,1299.6024999999997,0,36.04996395003605,0,0.0,0
45,50.25,2221.55,0,0,0,0,2261.25,1,1.1166666418518525,1.1166666418518525,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3.9367156180185177,7.706410464322853,2525.0625,0,50250000.0,0,0.0,0
72,109.75,7758.9,1,1,0,0,7902.0,5,1.5243055343846454,0.0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,4.707275408925245,8.956724726496294,12045.0625,0,54.87497256251371,0,0.0,0
2,79.2,172.85,1,0,1,0,158.4,1,39.599980200009895,39.599980200009895,1,1,0,1,0,0,0,1,1,0,0,1,0,0,4.384523514872469,5.15819285845387,6272.64,0,79200000.0,1,79.2,1
12,20.3,224.5,0,1,0,1,243.60000000000002,0,1.6916665256944563,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0587070727153796,5.418320158942733,412.09000000000003,1,10.149994925002536,0,0.0,0
67,112.35,7388.45,1,0,0,0,7527.45,5,1.6768656466139455,1.6768656466139455,1,0,1,0,1,0,1,1,1,1,1,1,1,1,4.730480376953538,8.907808586274065,12622.5225,1,112.34988765011235,0,0.0,0
37,94.3,3460.95,1,1,0,0,3489.1,3,2.5486485797662546,0.0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,4.557029810660157,8.149587293113084,8892.49,0,47.149976425011786,0,0.0,0
39,41.15,1700.9,0,0,0,0,1604.85,3,1.0551281780736366,1.0551281780736366,1,0,1,0,0,1,1,0,0,1,0,0,0,0,3.7412346844478646,7.439500553000631,1693.3225,0,41.14995885004115,0,0.0,0
41,74.65,3090.65,0,0,0,0,3060.65,4,1.820731662908984,1.820731662908984,1,0,0,0,1,1,1,1,1,0,0,1,0,1,4.326117440234365,8.036460207957417,5572.6225,0,74650000.00000001,0,0.0,0
25,48.25,1293.8,0,0,1,0,1206.25,3,1.929999922800003,1.929999922800003,1,0,0,0,1,0,0,0,0,0,0,1,1,1,3.8969093676180977,7.1661115220520895,2328.0625,0,48250000.0,0,48.25,0
8,76.15,645.8,0,1,0,0,609.2,4,9.518748810156401,0.0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,4.34575157880917,6.472037127702952,5798.822500000001,1,38.07498096250952,0,0.0,0
71,71.1,5224.95,0,1,0,0,5048.099999999999,4,1.0014084365998812,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,4.278054044290903,8.561391878487907,5055.209999999999,1,35.54998222500888,0,0.0,0
5,96.55,500.1,1,0,1,0,482.75,3,19.30999613800077,19.30999613800077,1,1,0,0,0,0,0,1,1,1,0,1,0,1,4.5803650670691205,6.216805681965679,9321.9025,0,96550000.0,0,96.55,0
30,79.3,2427.1,0,0,0,0,2379.0,4,2.643333245222225,2.643333245222225,1,0,1,0,1,1,0,1,1,0,0,1,1,1,4.385769620952716,7.794864337492712,6288.49,0,79.2999207000793,0,0.0,0
40,89.6,3488.15,1,0,0,0,3584.0,3,2.2399999440000014,2.2399999440000014,1,0,1,0,1,0,1,1,0,1,0,0,0,1,4.506454213048934,8.157413432524026,8028.159999999999,0,89.5999104000896,0,0.0,0
54,20.5,1035.7,0,1,0,1,1107.0,0,0.37962962259945143,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.068052935133617,6.943797870329067,420.25,0,10.249994875002562,0,0.0,0
72,106.3,7565.35,1,1,0,0,7653.599999999999,4,1.476388868383488,0.0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,4.675628649636653,8.931466063705376,11299.689999999999,0,53.14997342501328,0,0.0,0
28,100.35,2799.0,1,0,0,0,2809.7999999999997,4,3.5839284434311267,3.5839284434311267,1,0,1,0,0,0,0,1,0,1,1,1,1,1,4.6185798728980085,7.937374696163295,10070.1225,1,100.34989965010035,0,0.0,0
